time,gait(hip),gait(knee),QoE,test1,test2,test3,test4,test5,test6,test7,test8,test9,test10,test11,test12,test13,test14,test15
11.12,27.5879,103.5767,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.14,40.7104,118.9575,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.16,59.4482,124.939,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.18,83.313,119.3237,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.2,104.3701,119.9951,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.22,126.0376,120.7886,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.24,129.6997,124.5728,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.26,137.8784,115.6006,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.28,141.4795,109.1309,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.3,120.6055,96.7407,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.32,124.939,81.7871,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.34,148.9258,68.8477,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.36,143.6157,58.2886,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.38,132.3853,49.0112,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.4,116.0278,34.0576,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.42,101.4404,13.2446,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.44,89.0503,-3.7231,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.46,70.2515,-17.4561,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.48,53.0396,-32.0435,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.5,38.0249,-41.5039,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.52,38.0249,-41.3818,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.54,15.0757,-55.9692,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.56,-9.0942,-46.5698,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.58,-30.2124,-35.4614,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.6,-48.7671,-59.021,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.62,-62.9883,-55.4199,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.64,-76.7822,-28.5645,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.66,-85.8154,-27.832,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.68,-90.8813,-21.1182,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.7,-101.1963,-8.4839,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.72,-114.1968,-7.3242,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.74,-134.1553,-16.3574,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.76,-140.7471,-31.7993,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.78,-109.6191,-43.2129,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.8,-67.5049,-60.6079,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.82,-47.5464,-66.8945,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.84,-20.5688,-54.1992,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.86,9.2163,-48.8892,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.88,9.3384,-56.5186,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.9,-15.0146,-60.791,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.92,-40.3442,-54.3823,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.94,-50.4761,-56.5186,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.96,-52.7954,-62.6221,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
11.98,-48.0347,-67.5049,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12,-44.7998,-61.6455,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.02,-46.2646,-49.5605,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.04,-48.645,-40.6494,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.06,-54.6265,-32.0435,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.08,-61.3403,-33.9355,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.1,-62.9883,-49.3164,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.12,-62.2559,-54.8706,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.14,-57.1899,-38.3301,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.16,-52.2461,5.5542,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.18,-46.6309,13.4277,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.2,-43.0908,0.1831,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.22,-35.8276,-29.6021,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.24,-31.1279,-34.668,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.26,-30.9448,-26.6113,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.28,-32.2876,-24.0479,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.3,-31.6162,-25.5127,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.32,-29.3579,-28.6255,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.34,-26.9165,-29.0527,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.36,-27.2827,-26.9165,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.38,-24.292,-22.1558,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.4,-17.334,-13.7939,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.42,-7.7515,-0.1221,2.466666667,2,3,2,3,4,3,3,2,1,2,2,2,2,3,3
12.44,5.1571,77.3926,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.46,17.9765,106.0791,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.48,34.4903,77.7588,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.5,61.3884,60.1196,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.52,93.7833,65.7349,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.54,115.4932,77.8809,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.56,134.4403,66.5283,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.58,147.4832,72.876,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.6,151.9439,89.4165,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.62,135.4832,98.5718,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.64,108.3792,104.3701,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.66,97.9504,102.2339,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.68,100.7784,107.9712,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.7,98.9504,123.6572,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.72,91.5843,108.6426,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.74,82.4523,87.5854,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.76,68.2683,75.6226,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.78,52.1964,55.8472,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.8,31.0059,37.1094,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.82,10.5591,35.3419,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.84,-8.3601,5.6152,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.86,-31.4323,-12.4721,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.88,-55.3644,-24.231,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.9,-82.2754,-28.8086,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.92,-106.3943,-35.9497,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.94,-109.6842,-60.4248,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.96,-66.6503,-58.8989,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
12.98,-18.9209,-26.001,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13,-3.6011,5.5542,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.02,-19.5313,-82.6416,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.04,-26.7955,-50.7813,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.06,-37.5614,-28.8696,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.08,-55.5634,-59.2651,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.1,-70.4511,-66.04,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.12,-69.5363,-68.4814,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.14,-63.9504,-84.5947,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.16,-66.0047,-61.8896,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.18,-85.2795,-36.3159,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.2,-94.8493,-43.8232,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.22,-83.4832,-73.1201,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.24,-63.4932,-94.5435,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.26,-47.0794,-86.1816,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.28,-47.7422,-67.0166,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.3,-53.4735,-58.0444,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.32,-54.5854,-54.3823,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.34,-55.3843,-57.7393,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.36,-59.4832,-66.3452,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.38,-65.584,-65.4297,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.4,-67.5049,-63.1104,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.42,-61.4624,-54.6265,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.44,-48.3422,-43.2739,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.46,-47.5843,-30.8228,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.48,-25.6958,-21.4844,3.066666667,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3
13.5,8.5584,2.5024,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.52,20.5688,61.7065,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.54,33.6304,101.1963,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.56,33.5083,92.8955,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.58,44.8608,84.2896,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.6,90.8203,96.8018,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.62,146.7896,103.2104,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.64,164.3677,86.853,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.66,156.9214,87.4023,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.68,151.9775,103.0884,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.7,151.3065,103.0884,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.72,144.6533,115.6616,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.74,108.7036,123.4131,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.76,94.8486,122.9248,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.78,105.7739,116.7603,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.8,99.2432,116.394,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.82,80.2002,103.4546,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.84,50.9644,87.2803,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.86,23.3765,78.0029,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.88,-4.4556,56.7017,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.9,-31.9824,66.5283,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.92,-54.0771,42.9077,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.94,-66.1011,15.1324,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.96,-72.4487,-8.1177,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
13.98,-79.9651,-30.3217,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14,-59.1431,-55.9082,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.02,-51.3892,-53.7109,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.04,-52.2434,-31.9824,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.06,-29.4821,-8.1787,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.08,-44.1284,-25.2075,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.1,-21.7289,-48.2178,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.12,10.7422,-35.5225,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.14,8.4229,-6.7749,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.16,-17.0288,-1.8921,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.18,-43.8342,-8.1177,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.2,-66.2231,-46.3257,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.22,-93.4848,-58.3496,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.24,-84.9609,-22.522,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.26,-70.8618,-23.6206,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.28,-69.7021,-51.2085,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.3,-85.5103,-54.3823,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.32,-105.463,-40.7715,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.34,-114.5832,-33.5693,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.36,-102.5903,-34.6069,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.38,-84.5932,-36.499,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.4,-74.0959,-34.4849,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.42,-68.492,-29.1138,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.44,-65.8874,-24.9023,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.46,-57.8383,-21.7285,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.48,-46.6795,-20.4468,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.5,-26.5904,-16.6626,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.52,-14.3884,-10.3149,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.54,-2.4993,-12.146,3.2,3,4,3,3,4,2,4,3,2,3,4,3,3,3,4
14.56,4.9438,13.0005,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.58,65.4907,72.5708,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.6,144.2261,81.9092,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.62,204.834,76.1719,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.64,202.0874,75.5615,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.66,175.354,81.2378,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.68,181.4575,71.4722,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.7,195.6787,72.5098,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.72,160.5835,105.896,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.74,152.0996,120.4834,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.76,154.8462,126.0376,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.78,153.7476,125.1831,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.8,133.8501,118.5913,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.82,108.6426,115.6616,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.84,84.4727,116.9434,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.86,54.0771,105.6519,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.88,17.8223,62.0117,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.9,17.8223,43.7622,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.92,-19.2871,35.2783,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.94,-51.3916,50.354,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.96,-78.7964,61.5234,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
14.98,-122.1924,36.6821,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15,-138.1226,-24.5972,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.02,-121.9482,-62.6221,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.04,-103.5156,-37.4756,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.06,-137.085,-18.4326,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.08,-109.9243,-96.4355,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.1,-79.3457,-100.647,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.12,-26.3062,-73.5474,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.14,32.2266,-58.2886,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.16,28.9307,-53.772,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.18,-13.2446,-53.1006,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.2,-51.8188,-80.3223,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.22,-70.7397,-75.2563,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.24,-91.1865,-56.3354,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.26,-86.9141,-43.8843,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.28,-80.8716,-55.481,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.3,-79.4067,-80.7495,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.32,-86.3647,-97.29,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.34,-96.8018,-89.1113,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.36,-94.4824,-68.7866,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.38,-82.4585,-59.9365,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.4,-73.9136,-62.3445,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.42,-68.3594,-65.979,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.44,-68.1763,-64.8804,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.46,-70.1904,-56.7017,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.48,-67.627,-47.9736,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.5,-59.3872,-26.6724,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.52,-43.5791,-33.8745,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.54,-6.6528,-36.0718,3.466666667,4,3,4,5,4,4,3,3,4,3,3,4,3,3,2
15.56,6.8473,23.8647,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.58,47.5464,48.0957,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.6,108.8257,56.9458,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.62,151.4282,66.9556,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.64,161.438,89.9048,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.66,167.9688,103.6987,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.68,157.6538,109.2529,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.7,142.7002,112.0605,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.72,128.6621,114.3799,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.74,125.2441,116.394,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.76,130.7983,115.6006,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.78,129.5166,110.3516,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.8,122.4365,98.1445,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.82,100.647,86.4258,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.84,83.6182,79.9561,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.86,65.918,70.0073,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.88,46.4478,43.7012,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.9,21.2402,2.0142,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.92,-1.9531,-44.6777,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.94,-11.4746,-62.2559,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.96,-49.4995,-59.5093,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
15.98,-80.3223,-87.3413,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16,-87.3413,-69.0308,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.02,-73.0591,-27.4658,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.04,-119.2017,1.6479,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.06,-116.272,-15.564,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.08,-17.9443,-74.707,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.1,7.5684,-83.313,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.12,63.1714,-71.9604,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.14,84.8389,-48.2178,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.16,59.4482,-45.7764,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.18,-14.4653,-68.7256,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.2,-59.3262,-40.7715,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.22,-75.4395,-18.9209,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.24,-94.4214,-27.5879,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.26,-83.0688,-63.4766,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.28,-70.9839,-88.8062,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.3,-67.4438,-78.6743,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.32,-80.4443,-68.7866,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.34,-92.1021,-69.6411,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.36,-88.8062,-66.5894,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.38,-71.2891,-62.9883,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.4,-62.2559,-60.73,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.42,-63.4766,-59.6313,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.44,-70.7397,-63.9038,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.46,-68.6035,-60.5469,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.48,-52.1851,-57.4341,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.5,-29.6021,-46.3257,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.52,-17.1509,-25.4517,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.54,-0.4883,-12.3418,3.8,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4
16.56,0.4272,28.9917,2.133333333,3,2,2,2,2,1,2,2,1,3,2,3,3,2,2
16.58,38.8794,78.8236,2.133333333,3,2,2,2,2,1,2,2,1,3,2,3,3,2,2
16.6,113.6475,111.6943,2.133333333,3,2,2,2,2,1,2,2,1,3,2,3,3,2,2
16.62,164.6118,97.29,2.133333333,3,2,2,2,2,1,2,2,1,3,2,3,3,2,2
16.64,169.3115,41.0156,2.133333333,3,2,2,2,2,1,2,2,1,3,2,3,3,2,2
